tick,t,ms_per_tick,fauna_n,flora_n,capacity,free_slots,flora_mass,flora_mass_mean,struct_mean,struct_std,uptake_mean,uptake_std,cells_occupied,per_cell_max,per_cell_mean,shared_cell_frac,struct_temp_corr,uptake_nutr_corr,uptake_mass_corr,flora_band0,struct_band0,flora_band1,struct_band1,flora_band2,struct_band2,flora_band3,struct_band3,flora_band4,struct_band4,flora_band5,struct_band5,flora_band6,struct_band6,flora_band7,struct_band7,nutr_free,nutr_in_flora,nutr_in_detritus,nutr_total,nutr_added,nutr_lost,nutr_unaccounted,detritus_mass,detritus_cells,detritus_struct,fauna_mass,label
64000,1280.0,3.9909,0,1822,2048,226,0.7636209562733711,0.0004191113920270972,0.5831350487555683,0.12355895994960818,0.6514167552067602,0.1561285250367095,869,26,2.096662830840046,0.7178924259055982,0.16815624836221438,-0.06931656459237497,-0.1252366856387473,337,0.5601496129609004,146,0.5640339241044162,271,0.56043927344009,370,0.5666865190138688,136,0.5850680562503198,285,0.6335042774677276,102,0.5909270328633925,175,0.6251834235872541,0.16211387169711883,0.011246941435479699,2.830455418663163e-05,0.17338911768678514,0.004194304000003462,0.018765562984470897,0.18796037667125257,0.008242795302964115,498,0.9947072267532349,0.0,bas1
64500,1290.0,4.0604,0,1910,2048,138,0.800302554605878,0.0004190065730920827,0.5836717127973496,0.12301168675273905,0.6505478781399302,0.15556119145687497,882,27,2.165532879818594,0.7329842931937173,0.15197767821324165,-0.06619655677431323,-0.12213160731323522,351,0.5606549783819421,150,0.563235032359759,290,0.5580593514031378,389,0.5681804008686144,142,0.5881238197776634,306,0.633854982607505,105,0.5913950661818187,177,0.6277330073259645,0.1616160924152999,0.01177904157199427,2.5607249788742696e-05,0.17342074123708293,0.004227072000003499,0.018766728714170528,0.18796039795124997,0.007647429695698309,495,0.9944524765014648,0.0,bas1
65000,1300.0,4.1327,0,1981,2048,67,0.8380030029875343,0.000423020193330406,0.5834372230607533,0.12257588127656506,0.6514541471112804,0.1554681622900127,903,29,2.193798449612403,0.7385159010600707,0.13594691143902088,-0.06646826543826889,-0.13406327606704302,363,0.5596936639839625,157,0.5600664336590251,299,0.5574282848316691,401,0.5678907364532537,146,0.5867566723529607,321,0.635600286016583,111,0.5896994592370214,183,0.6292014226235979,0.16109817439501264,0.01232713353020573,2.683174666586492e-05,0.17345213967188425,0.004259840000003536,0.01876811725868808,0.18796041693056878,0.007407563080999538,500,0.9938719272613525,0.0,bas1
65500,1310.0,4.2082,0,2079,4096,2017,0.8752426082828606,0.00042099211557617154,0.5833636559420563,0.12258333877921589,0.650662708219397,0.15522040033616102,931,30,2.2330827067669174,0.7450697450697451,0.11794266157382546,-0.06875617741223859,-0.1310046309609256,378,0.5592602711348307,166,0.5588474354471069,321,0.556250778964004,414,0.5710613013465623,149,0.5850641031393269,338,0.6365393434579556,121,0.5838970032112658,192,0.6286026993766427,0.1605716698351343,0.012861705644498761,4.96695313325486e-05,0.1734830450109656,0.004292608000003573,0.018770028571830046,0.18796046558279206,0.008495710805462409,504,0.9894025325775146,0.0,bas1
66000,1320.0,4.2879,0,2182,4096,1914,0.914497428577306,0.00041910972895385244,0.5827987174939716,0.12235972907942809,0.6502728420151799,0.15528413799490612,955,30,2.2848167539267017,0.7538955087076077,0.11022915409197559,-0.06990099075907108,-0.13154791502358604,405,0.5585032193749039,172,0.5572841744436774,337,0.5572814331210332,433,0.5710668223834754,153,0.5845423221977708,354,0.6361326828683164,125,0.5810036294460297,203,0.6270588372141269,0.1600432456154998,0.013430527756648401,3.933251672103685e-05,0.17351310588886923,0.0043253760000036105,0.018772706955659864,0.18796043684452549,0.007988780211541138,506,0.9895104169845581,0.0,bas1
66500,1330.0,4.3717,0,2293,4096,1803,0.9550262436932826,0.0004164963993429056,0.5831558908040587,0.12212321971752231,0.6487992513117393,0.1552516046192632,979,30,2.342185903983657,0.7623201046663759,0.10844654631768748,-0.06925001628355737,-0.1223183917997318,431,0.5594184527264394,181,0.5547490473939569,349,0.5573751771005997,457,0.5736053947938089,156,0.5855065949070148,376,0.637371939309734,130,0.5787095182217085,213,0.6233465226603226,0.15950019213602423,0.014017999245410147,2.6063831869127613e-05,0.1735442552133035,0.004358144000003648,0.018774328654093633,0.18796043986739347,0.007004489484818846,503,0.9929243922233582,0.0,bas1
67000,1340.0,4.4598,0,2409,4096,1687,0.9960891427108436,0.000413486568165564,0.5837536995071453,0.12207637792962298,0.6473641381094495,0.15482409952682152,1005,31,2.3970149253731345,0.7679535076795351,0.10851115046083755,-0.06403973118764643,-0.11373799776874202,441,0.5600440681250998,191,0.5560482894874992,370,0.5566254398307284,478,0.575439728952352,162,0.5850581863412151,408,0.6389192588919518,136,0.5742734935792053,223,0.6211063796362,0.15894121294783942,0.01461013834775026,2.4462104599474777e-05,0.17357581340018916,0.004390912000003685,0.018775609273476396,0.18796051067366187,0.0067192905756520115,505,0.9939499497413635,0.0,bas1
67500,1350.0,4.5529,0,2548,4096,1548,1.0396609431227262,0.0004080301974578988,0.5835401465417451,0.12198458686244912,0.647000234884033,0.15484811274974522,1040,34,2.45,0.7755102040816326,0.10981468950952537,-0.06343561782470393,-0.11246943074662144,453,0.5598064788656256,213,0.5508784205421036,396,0.5568478905943909,510,0.5765589131444109,172,0.5863732692114142,435,0.6395792308209957,138,0.5740704106679861,231,0.6193903035673745,0.1583512129023163,0.015237424677652683,1.9019718452007033e-05,0.17360765729842098,0.004423680000003722,0.018776499626320386,0.18796047692473764,0.00599492170092414,504,0.9948983788490295,0.0,bas1
68000,1360.0,4.6501,0,2689,4096,1407,1.0861910953608458,0.000403938674362531,0.5832434461856252,0.12183588399810913,0.6479538027107072,0.15460097517401392,1080,34,2.4898148148148147,0.7783562662699889,0.11815110115698925,-0.07196970476165916,-0.1214033297947304,471,0.5589677461140221,228,0.5479530109125271,418,0.5555705208527414,535,0.5775445177176288,178,0.5897391415044163,474,0.6389891851048932,140,0.5719650815640177,245,0.6162864687491436,0.15771490702779228,0.015908345276305844,1.676468192589423e-05,0.17364001698602405,0.004456448000003759,0.018777039455298437,0.18796060844131873,0.005459588339488973,506,0.9955926537513733,0.0,bas1
68500,1370.0,4.752,0,2811,4096,1285,1.1361913465989346,0.00040419471597258436,0.5831752343455144,0.12202799321873009,0.6482077138952325,0.15402791181724126,1112,36,2.527877697841727,0.7822838847385272,0.12398033106650004,-0.07168940724287849,-0.12702171738388368,483,0.5583369961436491,236,0.5476549567054894,436,0.5552463279951603,566,0.5771695655563274,185,0.5885688784960154,503,0.6391509392744978,148,0.5691713978712624,254,0.6181155112315351,0.15702491103919644,0.01662991987876805,1.737341453120001e-05,0.1736722043324957,0.004489216000003796,0.018777606177480262,0.18796059450997216,0.005158880859400609,505,0.9953028559684753,0.0,bas1
69000,1380.0,4.8582,0,2931,4096,1165,1.1881146419109427,0.00040536152914054683,0.5838607696696216,0.12179378785291202,0.6481569814970777,0.15375876044125308,1133,36,2.58693733451015,0.7908563630160355,0.1364409288526014,-0.07252251258741994,-0.1310052732742231,501,0.558030390215967,243,0.5511587168944716,457,0.5557874514837494,588,0.5759062088873922,192,0.5884808815705279,534,0.640797731525889,153,0.5678401252413108,263,0.6201883991861524,0.15628799746741512,0.017379516998798444,3.589620519923893e-05,0.1737034106714128,0.0045219840000038335,0.01877912229367537,0.18796054896508432,0.00634572619033328,510,0.992656409740448,0.0,bas1
69500,1390.0,4.9693,0,3068,4096,1028,1.243326611314842,0.0004052563922147464,0.584970775510839,0.12142655612868566,0.6481751702152766,0.15344433745211408,1164,37,2.6357388316151202,0.7969361147327249,0.14588252803726887,-0.07723739164091595,-0.13505452414819824,522,0.5574576501873718,257,0.551135420683293,465,0.5558395658129005,620,0.578499030970758,198,0.5900306167325589,567,0.6423945913134008,161,0.5658097709558025,278,0.6214448810695744,0.15550924104478564,0.01817274106190998,5.082870868910146e-05,0.17373281081538472,0.004554752000003871,0.018782370607689298,0.18796042942307015,0.007599072538126734,517,0.9897237420082092,0.0,bas1
70000,1400.0,5.0852,0,3222,4096,874,1.3035027145087952,0.00040456322610452983,0.5850867502423712,0.12121429087778866,0.6482797740669002,0.15313245837736272,1199,39,2.687239366138449,0.8038485412787089,0.15790945845097304,-0.08135377487766725,-0.13818279731811914,540,0.5573305692385744,267,0.5514780711591913,491,0.5561895161078079,648,0.5783331128366199,209,0.5880831512823059,606,0.6429737571737554,170,0.5658003931536394,291,0.6197934881928041,0.1546734026956469,0.019049088142611567,4.015830398247023e-05,0.17376264914224093,0.004587520000003908,0.018785339111655208,0.18796046825389223,0.007838902806087763,515,0.9907615184783936,0.0,bas1
70500,1410.0,5.2071,0,3399,4096,697,1.3635369520779932,0.00040115826774874764,0.5856005444215234,0.1209266935398697,0.6485967503186008,0.15291240894401642,1235,42,2.7522267206477733,0.8096498970285378,0.16097797950019957,-0.08540532023244046,-0.14242485531965193,562,0.5572042248851464,278,0.5529223677280138,519,0.5569475693394913,690,0.5792613482993582,221,0.5877827231970308,647,0.64393514233542,177,0.5618860379787488,305,0.6192429226930024,0.15379361087976606,0.01991510618687711,8.309591994986935e-05,0.17379181298659305,0.004620288000003945,0.018788912105480535,0.18796043709206964,0.011372037100378565,521,0.9877694249153137,0.0,bas1
71000,1420.0,5.3333,0,3551,4096,545,1.4286822739195486,0.0004023323778990562,0.5861762008744876,0.12025721189863331,0.6485383995517279,0.15271755277705426,1266,44,2.8048973143759874,0.8135736412278232,0.15899881196521648,-0.09330738696435145,-0.14260188637048654,589,0.5569896409082493,284,0.5520381800515551,539,0.5567700064469799,721,0.5796776914067473,235,0.5887321018158121,686,0.6446290447569449,189,0.5639816915232038,308,0.62162074795017,0.15290084349531638,0.02085205025485262,6.699600998343658e-05,0.17381988976015245,0.004653056000003982,0.018793603365854398,0.18796043712600286,0.010752761398475617,517,0.9872700572013855,0.0,bas1
71500,1430.0,5.4646,0,3702,4096,394,1.4955525254299573,0.000403985014972976,0.5862430256727513,0.11955206937469998,0.6485886558737386,0.15228111021068713,1293,45,2.863109048723898,0.8217179902755267,0.15322727190674168,-0.10638079048050036,-0.143694644658172,610,0.5568563060682328,295,0.55215017654128,564,0.5570595419258936,751,0.5789647511889868,249,0.5887117317642074,724,0.6446731535522319,195,0.5651153877759592,314,0.6216268709320931,0.1519851496398936,0.021814748429791836,4.963401660152837e-05,0.17384953208628695,0.004685824000004019,0.01879669440441355,0.18796040249069648,0.00968513370295382,518,0.9878913760185242,0.0,bas1
72000,1440.0,5.6026,0,3885,4096,211,1.5614923472312512,0.00040192853210585614,0.5859091945750066,0.11890906183560217,0.6480999279129612,0.15226527250177585,1324,47,2.9342900302114803,0.8285714285714286,0.1405771539723448,-0.12640528708253929,-0.13847925684785248,639,0.557085051689536,307,0.5530277518767875,587,0.5552254451702157,787,0.5798550067514446,261,0.5900501515216754,773,0.6430343747678734,202,0.5642836943711385,329,0.6175779906812048,0.15106046521391095,0.02276387818292172,5.47959237449943e-05,0.17387913932057766,0.004718592000004056,0.018799738081539476,0.18796028540211307,0.010205498755937634,521,0.9868650436401367,0.0,bas1
72500,1450.0,5.7482,0,4084,4096,12,1.629526834072749,0.00039900265280919415,0.5872182942029311,0.11845190306879648,0.6474183374955652,0.15191809274112708,1357,50,3.0095799557848193,0.8327619980411362,0.12691614841020982,-0.13139773441118346,-0.13211648363118947,660,0.5576911318482775,322,0.5530942138862907,619,0.5552780057675234,839,0.5831614010950663,269,0.5899091113677255,820,0.643997865370134,210,0.5642649695986793,345,0.6196466213551121,0.1501171183780471,0.023743349416773522,4.8576689689844126e-05,0.17390904448451047,0.0047513600000040936,0.018802482189453205,0.1879601666739596,0.009924994066498525,524,0.9873298406600952,0.0,bas1
73000,1460.0,5.9012,0,4280,8192,3912,1.6983512110782613,0.00039681103062576197,0.5876077554075517,0.11795819473695096,0.6466218835700338,0.15183469075949074,1388,54,3.0835734870317,0.8373831775700935,0.12578980754887828,-0.1437135188541952,-0.12596775970699217,693,0.5583277903765999,330,0.5537763675053914,641,0.5542649400773547,884,0.582723108554318,281,0.5908491003767875,883,0.6441690873181698,218,0.5635541116972582,350,0.6205659455060959,0.1491554662999271,0.0247308454902111,5.266079784936264e-05,0.17393897258798754,0.004784128000004131,0.018805392143856223,0.18796023673183965,0.010369827483987043,531,0.9873682260513306,0.0,bas1
73500,1470.0,6.0607,0,4491,8192,3701,1.7701621508604148,0.00039415768222231457,0.5882226515787796,0.11731459857427534,0.646406395534608,0.15145133220019366,1415,56,3.173851590106007,0.8441327098641728,0.11709025579516437,-0.15506612493387137,-0.12364447038931932,724,0.5581302690160209,341,0.5543074792256453,675,0.5530171010229322,937,0.5844901807471045,298,0.5940756720784527,928,0.6445883190708941,227,0.5647977538045807,361,0.6211283102920511,0.14816948107902267,0.025756817743208666,4.2736669492017914e-05,0.17396903549172335,0.004816896000004168,0.01880794429508944,0.18796008378680862,0.009589379010046865,530,0.9893679022789001,0.0,bas1
74000,1480.0,6.2274,0,4698,8192,3494,1.8436216074151162,0.00039242690664434144,0.5890593721086089,0.11719325831693567,0.6459215137173441,0.15106300348595966,1445,58,3.25121107266436,0.8516389953171563,0.11499689947052465,-0.1692290944966585,-0.12066710495875575,756,0.5586246798041636,351,0.5549318303070178,700,0.5529268105115209,975,0.5858732665502108,311,0.5948920286353379,994,0.6447590234533882,239,0.5621948903075821,372,0.6230051842748477,0.1471537473235006,0.026800371319578856,4.559110781431e-05,0.17399970975089374,0.004849664000004205,0.01881019065387283,0.18796023640476237,0.009403390440961097,532,0.9877257347106934,0.0,bas1
74500,1490.0,6.4016,0,4940,8192,3252,1.9205984639738745,0.0003887851141647519,0.589668061273542,0.11684768968300312,0.6457444853447227,0.15071275022467814,1478,68,3.342354533152909,0.8578947368421053,0.11871691954452071,-0.19373787223323907,-0.11986907228443278,788,0.5579134804116288,364,0.5549749438906764,729,0.552812350384983,1013,0.5867609279588791,324,0.5953217097270636,1076,0.6449497193375041,257,0.5645348547961462,389,0.622079453615419,0.14609243422334633,0.02789613863653705,4.1805967245894216e-05,0.1740303788271293,0.004882432000004242,0.018812268972167395,0.18796021579929245,0.009052730068807704,538,0.9870368242263794,0.0,bas1
75000,1500.0,6.5832,0,5168,8192,3024,2.000480068349134,0.00038708979650718537,0.5903881841884124,0.11630432781469718,0.6451628481098465,0.1505416569529693,1512,69,3.417989417989418,0.8612616099071208,0.12698754417877584,-0.207368630192335,-0.11710287353178642,818,0.5569951061004531,378,0.5566848816852721,772,0.5546902075332681,1053,0.5876086417935852,332,0.5965180002063154,1140,0.6453701666834062,273,0.5658101096694723,402,0.6215731038976071,0.14497833400476998,0.029035399543141827,4.681799812942336e-05,0.17406055154604122,0.004915200000004279,0.01881490513520243,0.18796025668123936,0.009513846486228876,543,0.9853912591934204,0.0,bas1
75500,1510.0,6.7711,0,5375,8192,2817,2.085634048857173,0.00038802493932226477,0.5906919656354328,0.11577933252351841,0.6443917505962904,0.15041083167893854,1540,74,3.49025974025974,0.8654883720930232,0.13715591399147387,-0.22418142421138126,-0.11428241114059588,845,0.5572017228462287,395,0.5578975219515305,795,0.5536598675280997,1090,0.587682550079232,339,0.5973060990856812,1208,0.6457432033062376,287,0.5655267431760914,416,0.6206250758841634,0.14380143830759923,0.030248223088619006,4.159108705656467e-05,0.17409125248327478,0.0049479680000043165,0.018817056110447282,0.18796034059371775,0.008943732097206553,543,0.9846263527870178,0.0,bas1
76000,1520.0,6.9644,0,5607,8192,2585,2.1719745292066364,0.0003873683840211586,0.5912512147439362,0.11549780354709704,0.6445551573252197,0.14991346280636755,1584,77,3.539772727272727,0.8669520242553951,0.15267000435113692,-0.23882869753033947,-0.1179683375221396,874,0.5575028199625779,407,0.5565617940496168,821,0.5542666088431238,1125,0.5876574411657122,354,0.5968548010634838,1292,0.6467859317136254,301,0.5627205257993996,433,0.6209862296906135,0.1425861376709682,0.0314819100593019,5.298861916765448e-05,0.17412103634943776,0.004980736000004354,0.018820082403232397,0.1879603827526658,0.010032582443538067,548,0.9836752414703369,0.0,bas1
76500,1530.0,7.1645,0,5858,8192,2334,2.260619517914165,0.0003859029562844256,0.5918287461621642,0.11516442745900922,0.644334659809625,0.14941555808172372,1628,82,3.598280098280098,0.8690679412768864,0.16281041169493526,-0.24446312434820058,-0.12040729877074223,921,0.558503787855372,422,0.5568385114319516,852,0.5546147505722135,1170,0.5879946401995472,363,0.5971606265414845,1365,0.6471443700703072,314,0.5626477850660397,451,0.6214782283073519,0.14132891172840772,0.032741181479030185,7.920039261432835e-05,0.17414929360005224,0.005013504000004391,0.018824704885619027,0.18796049448566687,0.012149448966625578,554,0.9853945374488831,0.0,bas1
77000,1540.0,7.3716,0,6122,8192,2070,2.3554308313359797,0.00038474858401437107,0.5926251857547891,0.11452570086208419,0.6445682677216719,0.14874979189798593,1665,85,3.676876876876877,0.8743874550800392,0.17193258046637908,-0.23963881322999778,-0.12746485476054095,956,0.5587380345147025,434,0.5563585666192842,882,0.5545944897225654,1222,0.5893688076305311,376,0.5978005907319962,1455,0.6482121324825942,334,0.5617237141924704,463,0.6210362635086216,0.14002092301781435,0.034091353251934235,6.527474701902091e-05,0.17417755101676763,0.005046272000004428,0.018829196672716833,0.18796047568948004,0.01142295538975524,553,0.9838752150535583,0.0,bas1
77500,1550.0,7.5871,0,6388,8192,1804,2.4534413386063534,0.0003840703410467053,0.5929236772400779,0.11435786403527759,0.6442759921290238,0.14852714375354722,1699,88,3.75985874043555,0.8799311208515967,0.17253502242754568,-0.23101680138367547,-0.13194719630648927,992,0.5583803371316002,458,0.5569705613705789,912,0.5538762351334617,1269,0.5902179987811967,380,0.5969541895546411,1545,0.648057148024488,351,0.5612326144662678,481,0.6224227408857207,0.13864141750694448,0.03550014129168544,6.531568488435846e-05,0.17420687448351427,0.005079040000004465,0.018832795952483158,0.18796063043599295,0.011954774120050159,555,0.9839863777160645,0.0,bas1
78000,1560.0,7.8097,0,6664,8192,1528,2.551823704070557,0.000382926726301104,0.593586108295106,0.1140857985774953,0.6438408366047821,0.1485340778001322,1740,92,3.829885057471264,0.882953181272509,0.1729410775187179,-0.20553889264015904,-0.1368844538269567,1031,0.558067950921424,474,0.5586598868234248,938,0.5538959894925038,1323,0.5914748184670127,401,0.5960975860122434,1639,0.6485100391799898,362,0.5607492700630788,496,0.6219254777796807,0.1372415138053726,0.03690597935949086,8.788245393781905e-05,0.17423537561880129,0.005111808000004502,0.018837266004721923,0.1879608336235187,0.013511086430347184,564,0.978252649307251,0.0,bas1
78500,1570.0,8.0403,0,6955,8192,1237,2.651257390858518,0.00038120163779417946,0.5941666134992664,0.11372974551583419,0.6434517017420379,0.14831555116717396,1777,96,3.9138998311761397,0.8859813084112149,0.16888498221468878,-0.17426733328903718,-0.144016133662267,1059,0.5585086969016744,492,0.5586617664108432,970,0.5533516732073321,1380,0.5918247358306594,416,0.5950196767942264,1741,0.6485586767221305,383,0.5645334908918674,514,0.6220857404781223,0.13582994609302051,0.03833416539932163,9.819951987194856e-05,0.1742623110122141,0.0051445760000045394,0.018843160810884645,0.1879608958230942,0.015109837222606766,574,0.9760410189628601,0.0,bas1
79000,1580.0,8.2804,0,7263,8192,929,2.7530483895207,0.000379051134451425,0.5939245707820011,0.11317325715809617,0.642830232032383,0.1481363184541181,1803,97,4.02828618968386,0.8932947817706182,0.16479777713477867,-0.15144442585017356,-0.14783556198764394,1114,0.5587785196636053,510,0.5575443148028617,1006,0.5532982687115906,1435,0.5919193484226586,433,0.5947777860847412,1832,0.6483459191551375,409,0.5615522701174822,524,0.6218350745794428,0.13441048955470633,0.03979191861059361,8.73928875604447e-05,0.17428980105286038,0.005177344000004577,0.018848539717604057,0.18796099677045985,0.014936306876340004,580,0.9806737303733826,0.0,bas1
79500,1590.0,8.5285,0,7591,8192,601,2.8520174208715616,0.0003757103702900226,0.5943361531171132,0.11302292639729182,0.6421695726534357,0.14820859638321843,1841,102,4.1233025529603475,0.8967197997628771,0.16471362146477422,-0.13720534771943935,-0.14992934867441843,1161,0.5585447844249436,535,0.5583855279695208,1036,0.5530103395286674,1493,0.5934969264232944,448,0.5958717817972813,1945,0.6484829689972198,432,0.5596693116067736,541,0.6198933228657558,0.13300560806030548,0.04120413031371267,0.00010735844433137689,0.17431709681834953,0.005210112000004614,0.018854095649777143,0.18796108046812207,0.017002322354230118,594,0.9755910634994507,0.0,bas1
80000,1600.0,8.7864,0,7926,8192,266,2.9547902162594255,0.00037279715067618286,0.5950152899862208,0.11299724555014953,0.6413947841960495,0.1482718609290682,1878,104,4.220447284345048,0.8993186979560939,0.16180193559152245,-0.11525849135669156,-0.1515685908994406,1203,0.558833992193861,553,0.5581903855904101,1059,0.5531341802184597,1579,0.5938948731470742,463,0.5952813917565809,2052,0.6486392826945694,456,0.5604923317176208,561,0.6228126832508148,0.13158656541110975,0.04266445681480813,9.321863866843067e-05,0.1743442408645863,0.005242880000004651,0.01885993889544202,0.18796129976002368,0.016631581476255423,594,0.977699875831604,0.0,bas1
80500,1610.0,9.0527,0,8252,16384,8132,3.057087836412393,0.00037046629137329047,0.5955921517223683,0.11285594478121228,0.6412342039383389,0.14823812022012764,1917,109,4.304642670839854,0.9019631604459525,0.16303306992081604,-0.09541904554680146,-0.15577708566080398,1231,0.5587995444295079,567,0.5572093541239515,1086,0.553079247529555,1652,0.5939903369322239,477,0.5963443137814664,2173,0.6487724625235924,479,0.5598418231672434,587,0.6246803433870741,0.13015220839555192,0.044116911529121686,0.00010267627176932314,0.17437179619644294,0.005275648000004688,0.018865273479368585,0.18796142167580684,0.017463453853901176,595,0.9762120842933655,0.0,bas1
81000,1620.0,9.3268,0,8600,16384,7784,3.159481406237319,0.00036738155886480454,0.595669916143944,0.11292055068383999,0.640896535002908,0.1482304804865518,1951,111,4.407995899538698,0.9052325581395348,0.1703111849129954,-0.08206499618301796,-0.15805718266014723,1275,0.55878974776642,585,0.55718827818194,1126,0.5539720585142952,1725,0.592920095903286,495,0.5961283224399644,2289,0.649070147865982,506,0.5601975268761631,599,0.6235800796438736,0.1287148678049866,0.045572344834513306,0.00011076686154869284,0.1743979795010486,0.005308416000004725,0.01887182693905367,0.18796139044009755,0.01853608530946533,598,0.9788030385971069,0.0,bas1
81500,1630.0,9.61,0,8946,16384,7438,3.2655927703453926,0.0003650338442147767,0.5960510114135823,0.11284741203046307,0.6399983434656603,0.14827242978818161,1993,116,4.488710486703462,0.9069975408003577,0.17639687750519528,-0.07004506392331933,-0.15698350088390317,1303,0.5592616546044237,616,0.5580953225106388,1161,0.5538380919192805,1804,0.5932250204940064,514,0.5956551882543453,2411,0.6490649900116005,522,0.5607060611933127,615,0.6224922116694411,0.12723757588619633,0.0470823944718436,0.0001041633811775858,0.1744241337392175,0.005341184000004762,0.01887842666220382,0.18796137640141655,0.01862318506143647,606,0.9780716300010681,0.0,bas1
82000,1640.0,9.9032,0,9338,16384,7046,3.3746415167297528,0.00036138803991537296,0.596490718888685,0.1129916487369124,0.6394091597823061,0.14816204085334148,2049,118,4.55734504636408,0.9084386378239452,0.18552904541349446,-0.05899427674918992,-0.15805215141157206,1339,0.5590304547365785,643,0.5606293947570616,1203,0.5532234327454222,1881,0.5927732831648472,527,0.5957054368006437,2557,0.6498162135114696,548,0.5616010685254188,640,0.6206176708452403,0.12571624448582647,0.048643603762280545,9.19812122428475e-05,0.17445182946034987,0.0053739520000047995,0.018883387365573198,0.18796126482591827,0.01817301696119665,619,0.9790681004524231,0.0,bas1
82500,1650.0,10.2066,0,9721,16384,6663,3.4795567058754386,0.00035794225963125593,0.5968574216650072,0.11303275572302962,0.6385616824320591,0.1482564582625834,2097,122,4.635670004768717,0.9097829441415493,0.18811549564262398,-0.0466401268417166,-0.1558018377821181,1375,0.5595414851578799,660,0.5607371069265135,1243,0.5530881473879995,1970,0.5938516820293998,551,0.5959644806579756,2689,0.6497737772072856,574,0.5591920786099152,659,0.620067092057244,0.12418706211150199,0.05014564309779023,0.00014549246525303336,0.17447819767454525,0.005406720000004837,0.018889779446151323,0.18796125712069173,0.022694481535049937,632,0.9767289757728577,0.0,bas1
83000,1660.0,10.5193,0,10078,16384,6306,3.5858437405295263,0.00035580906335875434,0.5970946599783512,0.11296328561545405,0.6378355030799153,0.14855228097917028,2145,122,4.698368298368298,0.9103988886683866,0.1872737483653332,-0.03970798542163956,-0.15548016733128922,1417,0.5591959349059183,682,0.5616393983364105,1275,0.5531283245600906,2042,0.5937341303071125,570,0.5966700231296974,2823,0.6497665719596621,594,0.5580823874533779,675,0.6200943436446014,0.12267015711805032,0.05166132530332239,0.0001700534054996329,0.17450153582687233,0.005439488000004874,0.01889925005143626,0.18796129787830373,0.02559554779876637,645,0.9749649167060852,0.0,bas1
